,,,,,,,,,,,,,,,
1,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0009077457943931222,0.0005351179861463606,-0.0005601634620688856,0.13407939672470093,-0.12929083406925201,9.739910125732422,35.6045269,33.8702966,14.994999885559082,687.800048828125,2.701160430908203,1700422560296,0,0.058326806873083115
2,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0002968805201817304,-0.0012974777491763234,0.00005070181578048505,0.16999350488185883,-0.13407939672470093,9.744698524475098,35.6045269,33.8702966,14.994999885559082,687.800048828125,2.701160430908203,1700422561334,0,0.058326806873083115
3,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,-0.00031398472492583096,0.001145983231253922,0.00005070181578048505,0.17957061529159546,-0.1364736706018448,9.756669998168945,35.6045269,33.8702966,14.994999885559082,687.800048828125,2.701160430908203,1700422562362,0,0.058326806873083115
4,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0002968805201817304,0.0005351179861463606,-0.0005601634620688856,0.1771763414144516,-0.14605076611042023,9.773429870605469,35.6045277,33.870296,13.302000045776367,687.800048828125,2.6552412509918213,1700422563376,0,0.021359257400035858
5,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0002968805201817304,-0.00007574728806503117,-0.0005601634620688856,0.17957061529159546,-0.12929083406925201,9.766246795654297,35.6045277,33.870296,13.302000045776367,687.800048828125,2.6552412509918213,1700422564388,0,0.021359257400035858
6,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0009077457943931222,-0.000686612562276423,0.0006615670281462371,0.17238777875900269,-0.13407939672470093,9.727938652038574,35.6045277,33.870296,13.302000045776367,687.800048828125,2.6552412509918213,1700422565405,0,0.021359257400035858
7,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,-0.004590041469782591,0.0023677137214690447,0.0006615670281462371,0.17478206753730774,-0.11731946468353271,9.708784103393555,35.6045277,33.870296,13.302000045776367,687.800048828125,2.6552412509918213,1700422566417,0,0.021359257400035858
8,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,-0.0003750712494365871,0.0006407976034097373,0.00012461650476325303,0.18435916304588318,-0.11731946468353271,9.73272705078125,35.6045232,33.8702965,15.602999687194824,687.800048828125,2.1825308799743652,1700422684360,0,0.06011267378926277
9,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.00023579398111905903,0.0006407976034097373,0.00012461650476325303,0.17478206753730774,-0.14605076611042023,9.759063720703125,35.6045232,33.8702965,15.602999687194824,687.800048828125,2.1825308799743652,1700422685386,0,0.06011267378926277
10,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0008466592407785356,-0.0005809328285977244,0.00012461650476325303,0.16999350488185883,-0.12689656019210815,9.787795066833496,35.6045232,33.8702965,15.602999687194824,687.800048828125,2.1825308799743652,1700422686399,0,0.06011267378926277
11,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,0.0020683896727859974,-0.0005809328285977244,0.00012461650476325303,0.20351335406303406,-0.12689656019210815,9.677659034729004,35.6045232,33.8702965,15.602999687194824,687.800048828125,2.1825308799743652,1700422687425,0,0.06011267378926277
12,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,-0.0003750712494365871,0.000029932396500953473,0.00012461650476325303,0.19154198467731476,-0.13886794447898865,9.730332374572754,35.6045232,33.8702965,15.602999687194824,687.800048828125,2.1825308799743652,1700422688437,0,0.06011267378926277
13,c1k8WzRafUcQZuQ8pmMHBFZBlyHf,-0.0009859364945441484,0.0006407976034097373,-0.016979610547423363,0.19393625855445862,-0.1245022863149643,9.759063720703125,35.6045243,33.8702964,13.904999732971191,687.800048828125,2.237813949584961,1700422689449,0,0.013066706247627735
